,fit_time,batch_size,learning_rate,n_weights,test_score,rank,actual_weights
125,4.6517609596252445,5,0.001,300,0.035605043440591545,790,301
126,4.869578218460083,5,0.001,600,0.07618872320454102,879,601
127,4.397440481185913,5,0.001,1000,0.004214173986110836,430,1000
128,3.9021650314331056,5,0.001,3000,0.0048484999599168075,479,3001
129,3.6544283866882323,5,0.001,6000,0.008193703289725818,576,6001
130,3.3642037391662596,5,0.001,10000,0.003251152865414042,337,10000
131,2.8645397186279298,5,0.001,30000,0.005271547638767515,496,30001
132,7.951337146759033,5,0.0005,10,0.4665775991976261,1245,10
133,9.094081830978393,5,0.0005,30,0.027654413937125356,769,31
134,7.9016694068908695,5,0.0005,60,0.067886321793776,861,61
135,8.812434196472168,5,0.0005,100,0.003343859943561256,344,100
136,7.206328630447388,5,0.0005,300,0.01648837197571993,684,301
137,6.355605602264404,5,0.0005,600,0.005023663159226999,483,601
138,6.284194803237915,5,0.0005,1000,0.0016041956492699682,100,1000
139,4.764259672164917,5,0.0005,3000,0.016134638297808125,677,3001
140,5.180347013473511,5,0.0005,6000,0.0035496308977599257,365,6001
141,4.729951477050781,5,0.0005,10000,0.004243521089665592,432,10000
142,4.435139799118042,5,0.0005,30000,0.005335435438610148,500,30001
143,31.224898433685304,5,0.0001,10,0.4660329416394234,1240,10
144,29.93813943862915,5,0.0001,30,0.07705877715488896,882,31
145,32.82741289138794,5,0.0001,60,0.08996751908271108,910,61
146,23.070304965972902,5,0.0001,100,0.04524156554252841,812,100
147,27.750390625,5,0.0001,300,0.015857794252224267,674,301
148,20.6013081073761,5,0.0001,600,0.04841452861437574,820,601
149,19.485692167282103,5,0.0001,1000,0.026994918858690653,766,1000
150,14.822362804412842,5,0.0001,3000,0.020419970250804907,729,3001
151,15.160657262802124,5,0.0001,6000,0.005089582143409643,487,6001
152,13.621774291992187,5,0.0001,10000,0.0060672875413729345,524,10000
153,9.948197364807129,5,0.0001,30000,0.006748707065708004,548,30001
154,3.5405320167541503,5,0.1,10,0.3606699127703905,1106,10
