,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
223,10.998788213729858,80,2,0.001,50000,2.9186540073666833e-09,55,50124
224,6.979536485671997,80,3,0.1,50,0.023120525729609653,632,59
225,4.636202764511109,80,3,0.1,100,0.008472566334239673,571,119
226,3.5000404834747316,80,3,0.1,500,0.015266139336563355,598,527
227,3.5958870887756347,80,3,0.1,1000,0.015950068108077177,610,1055
228,6.424957275390625,80,3,0.1,5000,0.0390747219324112,720,5183
229,6.417449140548706,80,3,0.1,10000,0.039084731787443164,721,10183
230,8.885639429092407,80,3,0.1,50000,0.039171557128429416,727,50319
231,6.304940176010132,80,3,0.01,50,0.022839919157559053,627,59
232,5.263724851608276,80,3,0.01,100,2.6866343250731007e-05,464,119
233,3.439203310012817,80,3,0.01,500,0.006946145369875012,518,527
234,4.061140489578247,80,3,0.01,1000,1.123030665439728e-06,338,1055
235,3.7914618492126464,80,3,0.01,5000,6.933689718380264e-07,310,5183
236,4.870376205444336,80,3,0.01,10000,1.7062723962624203e-07,250,10183
237,5.584866380691528,80,3,0.01,50000,3.204662414546533e-07,274,50319
238,6.3111231327056885,80,3,0.005,50,6.681490581286197e-05,488,59
239,5.153618860244751,80,3,0.005,100,0.007649721641791984,548,119
240,5.560331153869629,80,3,0.005,500,2.489465850885608e-06,371,527
241,5.3949737548828125,80,3,0.005,1000,5.900133828617981e-07,304,1055
242,4.194982385635376,80,3,0.005,5000,2.48298761107435e-07,263,5183
243,5.306410312652588,80,3,0.005,10000,1.1077312507268289e-07,226,10183
244,6.238717460632325,80,3,0.005,50000,1.0974409114794526e-07,225,50319
245,8.544751405715942,80,3,0.001,50,0.01593167821320094,608,59
246,16.37042393684387,80,3,0.001,100,6.371852168740588e-06,411,119
247,11.241140937805175,80,3,0.001,500,1.3614364405611922e-06,348,527
248,11.177311658859253,80,3,0.001,1000,2.623795751333091e-07,264,1055
249,8.56669249534607,80,3,0.001,5000,9.90536278777654e-08,216,5183
250,7.249415159225464,80,3,0.001,10000,4.506139354987226e-08,164,10183
251,7.397418642044068,80,3,0.001,50000,7.61259517645385e-09,77,50319
252,4.943182182312012,150,1,0.1,50,1.0222665650871932e-05,431,52
253,2.762412738800049,150,1,0.1,100,1.0586588177829982e-05,432,100
254,2.4624155521392823,150,1,0.1,500,0.007212004829852958,527,502
255,2.6678658008575438,150,1,0.1,1000,0.03876587525010109,684,1000
256,3.584614372253418,150,1,0.1,5000,0.03879510089755058,691,5002
257,9.374131870269775,150,1,0.1,10000,0.0387765035033226,687,10000
258,35.35725245475769,150,1,0.1,50000,0.038749555498361586,681,50002
259,17.823937034606935,150,1,0.01,50,2.3204697208711876e-05,456,52
260,4.927623081207275,150,1,0.01,100,0.001710029544756253,509,100
261,5.016689109802246,150,1,0.01,500,1.6113579714982505e-08,109,502
262,6.2449850082397464,150,1,0.01,1000,1.6310555128740134e-09,45,1000
263,15.6537531375885,150,1,0.01,5000,2.622857325773609e-09,51,5002
264,23.91006283760071,150,1,0.01,10000,6.798615688197174e-08,187,10000
265,75.65150203704835,150,1,0.01,50000,1.240450412387517e-08,97,50002
266,24.6143789768219,150,1,0.005,50,0.0015994689794752049,502,52
267,10.490946626663208,150,1,0.005,100,0.0017789272460049688,511,100
268,6.15753436088562,150,1,0.005,500,2.1428870233819453e-08,125,502
269,6.240712261199951,150,1,0.005,1000,6.4074341610265154e-09,68,1000
270,10.57771463394165,150,1,0.005,5000,2.3514687697012703e-10,19,5002
271,31.40422191619873,150,1,0.005,10000,1.320210565869395e-10,7,10000
272,69.81371202468873,150,1,0.005,50000,1.2697725165766727e-08,99,50002
273,28.106441259384155,150,1,0.001,50,0.0031335359048171086,513,52
274,14.99968991279602,150,1,0.001,100,6.398284381248232e-06,412,100
275,9.143549299240112,150,1,0.001,500,1.1678326643504988e-07,231,502
276,12.575772047042847,150,1,0.001,1000,8.383237570797064e-09,81,1000
277,18.128323364257813,150,1,0.001,5000,3.1424044477645905e-10,23,5002
278,31.76505837440491,150,1,0.001,10000,2.580111846395283e-10,21,10000
279,55.33163933753967,150,1,0.001,50000,5.932482560755403e-10,33,50002
280,15.950346899032592,150,2,0.1,50,0.023423240363626974,636,57
281,13.270713806152344,150,2,0.1,100,3.4443622098478954e-05,473,117
282,6.835720586776733,150,2,0.1,500,0.007602238771823977,538,525
283,4.073307752609253,150,2,0.1,1000,2.3229264934343517e-05,457,1053
284,3.9761677742004395,150,2,0.1,5000,0.030497757048306085,658,5026
285,3.746980619430542,150,2,0.1,10000,0.039286345988512036,729,10181
286,4.246445846557617,150,2,0.1,50000,0.04095291420817375,745,50124
287,4.567187023162842,150,2,0.01,50,0.007550364307644486,535,57
288,5.496701097488403,150,2,0.01,100,5.298280711940606e-06,399,117
289,4.40103120803833,150,2,0.01,500,1.2931245009895065e-06,345,525
290,3.733615827560425,150,2,0.01,1000,9.08586719106097e-07,323,1053
291,5.992974805831909,150,2,0.01,5000,7.763357388057556e-08,200,5026
292,6.463716077804565,150,2,0.01,10000,1.73043396500816e-08,114,10181
293,7.891298437118531,150,2,0.01,50000,9.81841909997172e-09,87,50124
294,5.574493932723999,150,2,0.005,50,0.017724463751255824,623,57
295,7.854396533966065,150,2,0.005,100,3.0729979130228458e-06,382,117
296,5.4761568069458,150,2,0.005,500,1.1702809956659621e-06,341,525
297,4.889126777648926,150,2,0.005,1000,4.035973802274384e-07,284,1053
298,4.314462661743164,150,2,0.005,5000,1.5595665914247547e-07,245,5026
299,5.382208395004272,150,2,0.005,10000,4.9124970047387253e-08,170,10181
300,8.95844464302063,150,2,0.005,50000,6.26851150986596e-09,66,50124
301,16.82401132583618,150,2,0.001,50,0.001710907342203427,510,57
302,13.104357957839966,150,2,0.001,100,0.008332841708659089,553,117
303,9.160704278945923,150,2,0.001,500,6.57940057635642e-07,309,525
304,9.455914163589478,150,2,0.001,1000,2.7875206569660805e-07,270,1053
305,8.53956503868103,150,2,0.001,5000,4.9348998132359155e-08,171,5026
306,10.45643949508667,150,2,0.001,10000,1.661023567578468e-08,112,10181
307,13.027763223648071,150,2,0.001,50000,5.696271632160688e-09,63,50124
308,7.271555948257446,150,3,0.1,50,0.023133602722373324,633,59
309,3.2872102737426756,150,3,0.1,100,0.03901446685194969,712,119
310,3.4539639949798584,150,3,0.1,500,5.9929384815404776e-05,486,527
311,3.6332844257354737,150,3,0.1,1000,0.007634035509227033,547,1055
312,3.6584173679351806,150,3,0.1,5000,0.03901909664273262,713,5183
313,3.8949851989746094,150,3,0.1,10000,0.03890377059578896,705,10183
314,6.687317848205566,150,3,0.1,50000,0.040070117264986035,741,50319
315,7.031596899032593,150,3,0.01,50,0.006977766845920996,521,59
316,4.725763463973999,150,3,0.01,100,7.996209023986012e-06,421,119
317,3.9809548377990724,150,3,0.01,500,3.4988750257980427e-06,385,527
318,3.4896686553955076,150,3,0.01,1000,2.5184453477322678e-06,372,1055
319,3.78807053565979,150,3,0.01,5000,5.43746979531079e-07,299,5183
320,3.7194539070129395,150,3,0.01,10000,1.0712232665355259e-07,222,10183
321,6.342240476608277,150,3,0.01,50000,4.6049861524011246e-08,166,50319
322,5.025162696838379,150,3,0.005,50,0.0159116922778594,607,59
323,4.162269735336304,150,3,0.005,100,5.496083031175658e-05,485,119
324,4.6625322818756105,150,3,0.005,500,2.800127913360484e-06,377,527
325,4.524102401733399,150,3,0.005,1000,8.358461627722135e-07,317,1055
326,4.406017780303955,150,3,0.005,5000,1.1549612253247687e-07,229,5183
327,4.471243762969971,150,3,0.005,10000,5.768631659464063e-07,303,10183
328,5.989782762527466,150,3,0.005,50000,3.40589679126424e-08,148,50319
329,4.905083560943604,150,3,0.001,50,0.02492965900164563,653,59
330,13.7586088180542,150,3,0.001,100,5.5288166322498e-06,403,119
331,8.475336265563964,150,3,0.001,500,1.5061617943956662e-06,355,527
332,8.759575414657593,150,3,0.001,1000,3.625834807507999e-07,278,1055
333,6.740774822235108,150,3,0.001,5000,6.854348928442278e-08,189,5183
334,7.828465938568115,150,3,0.001,10000,2.494283108944728e-08,129,10183
335,9.209772872924805,150,3,0.001,50000,1.7962876874833e-08,116,50319
336,5.917576026916504,300,1,0.1,50,2.9887764833347318e-05,468,52
337,3.02012414932251,300,1,0.1,100,1.2349239523246069e-05,435,100
338,2.2928687572479247,300,1,0.1,500,0.01348762959241867,587,502
339,2.4626146793365478,300,1,0.1,1000,0.038773190975189206,686,1000
340,4.502559518814087,300,1,0.1,5000,0.03874533772468567,677,5002
341,9.295941638946534,300,1,0.1,10000,0.03874699026346207,678,10000
342,46.19367394447327,300,1,0.1,50000,0.03874495252966881,676,50002
343,17.881385707855223,300,1,0.01,50,0.001639878558125929,504,52
344,8.962034845352173,300,1,0.01,100,5.961052215752715e-06,408,100
345,4.941585969924927,300,1,0.01,500,2.054984680199823e-08,124,502
346,6.0222962379455565,300,1,0.01,1000,2.7615362585553528e-08,133,1000
347,29.388214015960692,300,1,0.01,5000,6.404043947916271e-10,35,5002
348,45.9417483329773,300,1,0.01,10000,7.929864098699113e-09,79,10000
349,115.82268118858337,300,1,0.01,50000,2.6057983992799903e-09,50,50002
350,29.310422372817992,300,1,0.005,50,1.9801047346845736e-05,448,52
351,6.603943157196045,300,1,0.005,100,2.1759415881206222e-05,452,100
352,4.902889680862427,300,1,0.005,500,2.996998773596715e-08,138,502
353,6.216177225112915,300,1,0.005,1000,9.633277642251415e-09,86,1000
354,22.246311235427857,300,1,0.005,5000,3.444189988766055e-10,24,5002
355,62.645786952972415,300,1,0.005,10000,6.78165419654153e-11,5,10000
356,134.02287902832032,300,1,0.005,50000,3.6089069177513976e-09,58,50002
357,40.71133441925049,300,1,0.001,50,0.0016748714722780278,507,52
358,15.68326210975647,300,1,0.001,100,0.0017028662268330664,508,100
359,11.540540027618409,300,1,0.001,500,9.995859286959786e-08,217,502
360,12.060150575637817,300,1,0.001,1000,1.5988431556479556e-08,107,1000
361,37.43290185928345,300,1,0.001,5000,2.53347542944482e-10,20,5002
362,63.62007484436035,300,1,0.001,10000,1.6467289615240687e-10,11,10000
363,116.37483530044555,300,1,0.001,50000,1.4081367738505436e-10,10,50002
364,27.49129252433777,300,2,0.1,50,0.008464131397522579,570,57
365,20.5442756652832,300,2,0.1,100,0.01590942666534829,606,117
366,3.0695924758911133,300,2,0.1,500,0.023677225109713616,643,525
367,3.635877513885498,300,2,0.1,1000,0.0034123156416171695,517,1053
368,3.275840473175049,300,2,0.1,5000,0.039160413295030595,725,5026
369,3.2056282997131347,300,2,0.1,10000,0.03892084509134293,708,10181
370,3.9849443435668945,300,2,0.1,50000,0.0402559757232666,742,50124
371,5.185134220123291,300,2,0.01,50,3.6952179516447356e-05,475,57
372,2.955297327041626,300,2,0.01,100,0.01603988124161333,613,117
373,4.385073471069336,300,2,0.01,500,1.5461913733361144e-06,357,525
374,5.015388345718383,300,2,0.01,1000,1.5592636344763377e-06,358,1053
375,5.910993337631226,300,2,0.01,5000,8.266426725356268e-08,201,5026
376,6.72162618637085,300,2,0.01,10000,2.8544649133266376e-08,136,10181
377,9.623067808151244,300,2,0.01,50000,1.4072803988796067e-08,101,50124
378,7.672284173965454,300,2,0.005,50,0.017424833597397084,621,57
379,5.521036052703858,300,2,0.005,100,8.258758771262365e-06,424,117
380,5.245772361755371,300,2,0.005,500,1.8765718948543507e-06,363,525
381,4.3387984275817875,300,2,0.005,1000,5.317425632256345e-07,298,1053
382,4.621242666244507,300,2,0.005,5000,2.2240902382009152e-07,260,5026
383,7.485583734512329,300,2,0.005,10000,3.150301264298605e-08,140,10181
384,12.333419466018677,300,2,0.005,50000,6.282217923647693e-09,67,50124
