,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
106,11.1423903465271,32,1,0.01,3000,2.5841753625854835e-08,188,3001
107,14.836107921600341,32,1,0.01,6000,5.3581788228562743e-08,216,6001
108,25.99445481300354,32,1,0.01,10000,8.04145861010852e-09,143,10000
109,39.2565737247467,32,1,0.01,30000,1.3118005881551653e-08,164,30001
110,19.659203958511352,32,1,0.005,10,0.037927423417568204,599,10
111,12.469439840316772,32,1,0.005,30,6.984196552366484e-05,412,31
112,13.070430850982666,32,1,0.005,60,2.3484697248932206e-05,371,61
113,7.1660284996032715,32,1,0.005,100,3.3577085332581193e-06,309,100
114,6.931854295730591,32,1,0.005,300,1.6821031536551346e-07,244,301
115,6.602934885025024,32,1,0.005,600,1.4731793100963842e-07,239,601
116,7.911434268951416,32,1,0.005,1000,2.671875378723598e-08,190,1000
117,10.322583389282226,32,1,0.005,3000,5.172017064625223e-09,132,3001
118,15.17839298248291,32,1,0.005,6000,9.84968142603293e-09,145,6001
119,17.259224891662598,32,1,0.005,10000,8.607863355436508e-09,144,10000
120,34.61080260276795,32,1,0.005,30000,1.0038362896480635e-08,146,30001
121,25.357558679580688,32,1,0.001,10,0.01835444123862544,524,10
122,13.12807788848877,32,1,0.001,30,0.003180919358419487,453,31
123,12.391049242019653,32,1,0.001,60,2.5708283283165655e-05,380,61
124,13.687779712677003,32,1,0.001,100,2.749607710939017e-05,382,100
125,11.641654014587402,32,1,0.001,300,1.7125450000321507e-07,245,301
126,11.077762985229493,32,1,0.001,600,7.157646955135988e-08,226,601
127,12.917640018463135,32,1,0.001,1000,1.766500172806218e-08,177,1000
128,14.027071762084962,32,1,0.001,3000,1.273248695365936e-09,92,3001
129,13.690373277664184,32,1,0.001,6000,2.2913881347896847e-09,113,6001
130,21.90000820159912,32,1,0.001,10000,2.0284631419009712e-09,110,10000
131,31.688421106338502,32,1,0.001,30000,2.5953146187696063e-08,189,30001
132,16.70071907043457,32,1,0.0005,10,0.026240788120776414,537,10
133,14.18465051651001,32,1,0.0005,30,0.006351218555937521,477,31
134,18.815660285949708,32,1,0.0005,60,4.1351943582412784e-05,399,61
135,16.259099006652832,32,1,0.0005,100,2.219629843693838e-05,367,100
136,13.667434453964233,32,1,0.0005,300,3.3121510227829277e-07,267,301
137,13.856527948379517,32,1,0.0005,600,3.8329583773588635e-08,204,601
138,16.468939685821532,32,1,0.0005,1000,1.604436228319628e-08,172,1000
139,18.950100946426392,32,1,0.0005,3000,1.6363601584856724e-09,99,3001
140,19.373568630218507,32,1,0.0005,6000,1.2578119545914035e-09,91,6001
141,22.89694151878357,32,1,0.0005,10000,5.303487204955104e-10,65,10000
142,39.58150420188904,32,1,0.0005,30000,1.8385761857420136e-09,103,30001
143,42.70973544120788,32,1,0.0001,10,0.018000614325865173,520,10
144,38.50937294960022,32,1,0.0001,30,0.0030533035003827537,448,31
145,49.91206603050232,32,1,0.0001,60,3.5380780309424155e-05,391,61
146,42.38899297714234,32,1,0.0001,100,0.003250722581310583,458,100
147,32.420062971115115,32,1,0.0001,300,4.783591094792427e-07,282,301
148,27.024499225616456,32,1,0.0001,600,4.106428157513164e-08,206,601
149,32.23096981048584,32,1,0.0001,1000,1.6237969724386404e-08,173,1000
150,34.65448579788208,32,1,0.0001,3000,1.3295562650839087e-09,93,3001
151,35.06438951492309,32,1,0.0001,6000,1.890370787682727e-09,105,6001
152,50.830608987808226,32,1,0.0001,10000,1.3851809310683195e-09,94,10000
153,72.09292335510254,32,1,0.0001,30000,1.9079850421821475e-09,108,30001
154,21.621354150772095,64,1,0.1,10,0.015551970465457999,515,10
155,9.698852443695069,64,1,0.1,30,4.523101324593881e-05,401,31
156,8.440219259262085,64,1,0.1,60,1.0267089191984268e-05,345,61
157,8.201060771942139,64,1,0.1,100,2.2533061337526305e-05,368,100
158,5.095966958999634,64,1,0.1,300,7.116180167940911e-05,413,301
159,4.692046642303467,64,1,0.1,600,0.014669942314685613,511,601
160,4.994038915634155,64,1,0.1,1000,0.03819701746106148,607,1000
161,5.41910195350647,64,1,0.1,3000,0.03790488541126251,598,3001
162,6.874010038375855,64,1,0.1,6000,0.0377222903072834,554,6001
163,9.374320363998413,64,1,0.1,10000,0.037756525725126264,578,10000
164,27.8879891872406,64,1,0.1,30000,0.03771589919924736,545,30001
165,15.514692449569703,64,1,0.05,10,9.625913380659768e-05,416,10
166,8.78489727973938,64,1,0.05,30,2.772743546302081e-05,383,31
167,4.393445539474487,64,1,0.05,60,3.837209624180104e-06,312,61
168,6.814169883728027,64,1,0.05,100,1.7521617166948999e-06,303,100
169,5.810654640197754,64,1,0.05,300,1.0171272180059532e-06,297,301
170,5.256736755371094,64,1,0.05,600,6.194431193762284e-07,290,601
171,5.6851905345916744,64,1,0.05,1000,8.437162534846721e-07,294,1000
172,5.502878284454345,64,1,0.05,3000,0.037844105064868926,591,3001
173,6.888371324539184,64,1,0.05,6000,0.03788844272494316,595,6001
174,8.821798038482665,64,1,0.05,10000,0.037758057564496995,579,10000
175,22.462901163101197,64,1,0.05,30000,0.03775644078850746,577,30001
176,15.16881856918335,64,1,0.01,10,0.0016111619464936667,439,10
177,10.045325517654419,64,1,0.01,30,3.8093470266176155e-05,396,31
178,4.419376230239868,64,1,0.01,60,2.4507603575329996e-05,378,61
179,5.166777324676514,64,1,0.01,100,5.053512836639129e-06,322,100
180,4.84384069442749,64,1,0.01,300,2.886760121612042e-07,258,301
