Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
300,1.109e-03,1,0.01,64,20,3.322866141796112,36
300,3.780e-03,1,0.001,64,20,2.3606892228126526,45
300,4.846e-02,1,0.0001,64,20,2.654653310775757,150
300,3.093e-02,2,0.1,64,20,2.4295051097869873,98
300,4.435e-02,2,0.01,64,20,2.736434519290924,127
300,4.575e-02,2,0.001,64,20,2.829435706138611,137
300,6.052e-02,2,0.0001,64,20,2.80973881483078,170
300,6.220e-02,3,0.1,64,20,2.708758533000946,178
300,2.821e-02,3,0.01,64,20,3.373730719089508,89
300,1.632e-02,3,0.001,64,20,2.7823110222816467,66
300,5.743e-02,3,0.0001,64,20,3.012196958065033,162
300,6.727e-05,1,0.1,64,50,3.86167573928833,9
300,2.533e-05,1,0.01,64,50,4.055407822132111,1
300,3.376e-04,1,0.001,64,50,4.468055009841919,33
300,3.753e-02,1,0.0001,64,50,4.357850015163422,123
300,1.087e-04,2,0.1,64,50,4.43389618396759,14
300,4.456e-02,2,0.01,64,50,4.388517796993256,131
300,4.855e-02,2,0.001,64,50,4.247145354747772,151
300,2.776e-02,2,0.0001,64,50,4.16187447309494,88
300,3.470e-02,3,0.1,64,50,4.85576856136322,121
300,1.736e-02,3,0.01,64,50,5.474613785743713,70
300,1.734e-02,3,0.001,64,50,5.123802185058594,69
300,5.321e-02,3,0.0001,64,50,5.280383348464966,159
300,4.470e-04,1,0.1,64,100,7.277044415473938,34
300,3.162e-02,1,0.01,64,100,8.12428069114685,106
300,1.862e-04,1,0.001,64,100,7.683708012104034,26
300,8.350e-03,1,0.0001,64,100,7.922569274902344,46
300,3.224e-02,2,0.1,64,100,7.365059554576874,110
300,1.640e-04,2,0.01,64,100,7.316687762737274,23
300,4.565e-02,2,0.001,64,100,7.375781178474426,136
300,2.311e-02,2,0.0001,64,100,7.280783772468567,87
300,1.755e-02,3,0.1,64,100,7.97168755531311,76
300,1.626e-02,3,0.01,64,100,9.500101685523987,64
300,6.170e-02,3,0.001,64,100,8.729910790920258,175
300,3.380e-02,3,0.0001,64,100,8.688271760940552,116
300,1.526e-02,1,0.1,64,150,11.648857414722443,61
300,9.390e-05,1,0.01,64,150,11.13647711277008,13
300,1.293e-04,1,0.001,64,150,11.170635163784027,18
300,1.354e-02,1,0.0001,64,150,11.216013967990875,49
300,4.760e-02,2,0.1,64,150,9.990540087223053,141
300,9.208e-05,2,0.01,64,150,10.73180866241455,12
300,3.145e-02,2,0.001,64,150,10.225413084030151,99
300,1.847e-02,2,0.0001,64,150,10.814087986946106,82
300,6.300e-02,3,0.1,64,150,12.850893318653107,180
300,1.742e-02,3,0.01,64,150,12.847402811050415,73
300,3.150e-02,3,0.001,64,150,13.450041890144348,103
300,5.264e-02,3,0.0001,64,150,14.742087602615356,156
300,6.323e-05,1,0.1,128,20,3.5889052748680115,6
300,1.131e-03,1,0.01,128,20,2.859604597091675,37
300,1.338e-02,1,0.001,128,20,2.7970221638679504,48
300,6.185e-02,1,0.0001,128,20,2.260955572128296,177
300,2.245e-04,2,0.1,128,20,2.1697001457214355,28
300,1.534e-02,2,0.01,128,20,2.073955476284027,62
300,3.265e-02,2,0.001,128,20,2.057000756263733,114
300,5.950e-02,2,0.0001,128,20,2.1941346526145935,166
300,3.177e-02,3,0.1,128,20,2.616006374359131,108
300,3.147e-02,3,0.01,128,20,2.5387125611305237,100
300,6.153e-02,3,0.001,128,20,2.507296919822693,174
300,6.988e-02,3,0.0001,128,20,2.7513938546180725,189
