Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,3.258e-01,1,0.0001,8,50,2.2562158703804016,161
30,6.723e-02,2,0.1,8,50,1.7238890528678894,38
30,1.166e-01,2,0.01,8,50,2.081931948661804,70
30,1.399e-01,2,0.001,8,50,1.7116729021072388,87
30,4.663e-01,2,0.0001,8,50,1.8430713415145874,174
30,1.596e-01,3,0.1,8,50,2.169447898864746,114
30,1.237e-01,3,0.01,8,50,2.5249963998794556,77
30,1.042e-01,3,0.001,8,50,1.9575141668319702,64
30,2.266e-01,3,0.0001,8,50,2.0879160165786743,138
30,8.065e-04,1,0.1,8,100,2.631213366985321,6
30,6.057e-04,1,0.01,8,100,2.6020447611808777,4
30,6.261e-02,1,0.001,8,100,2.5205100178718567,36
30,7.074e-01,1,0.0001,8,100,2.3886120319366455,188
30,1.202e-01,2,0.1,8,100,2.7416682839393616,73
30,4.890e-02,2,0.01,8,100,2.3741504549980164,32
30,8.450e-02,2,0.001,8,100,2.4344879388809204,52
30,1.462e-01,2,0.0001,8,100,2.8286843299865723,89
30,7.583e-02,3,0.1,8,100,2.6484163999557495,43
30,1.156e-01,3,0.01,8,100,2.715985357761383,68
30,7.829e-02,3,0.001,8,100,2.658139705657959,46
30,2.308e-01,3,0.0001,8,100,2.684321105480194,140
30,2.797e-03,1,0.1,16,10,1.4763014316558838,16
30,6.956e-02,1,0.01,16,10,1.434911847114563,41
30,3.754e-01,1,0.001,16,10,1.1337167024612427,169
30,9.840e-01,1,0.0001,16,10,3.590646743774414,191
30,1.149e-01,2,0.1,16,10,1.3760696649551392,67
30,1.384e-01,2,0.01,16,10,2.160222887992859,86
30,3.121e-01,2,0.001,16,10,1.5570871829986572,159
30,4.227e-01,2,0.0001,16,10,1.3127395510673523,171
30,1.545e-01,3,0.1,16,10,1.344653069972992,108
30,1.358e-01,3,0.01,16,10,2.1589757204055786,82
30,2.200e-01,3,0.001,16,10,2.2305347323417664,134
30,2.324e-01,3,0.0001,16,10,1.4149664044380188,141
30,4.608e-04,1,0.1,16,25,1.175356686115265,3
30,1.951e-02,1,0.01,16,25,1.3107438683509827,25
30,2.285e-01,1,0.001,16,25,2.5708738565444946,139
30,5.348e-01,1,0.0001,16,25,1.2543963193893433,179
30,8.915e-02,2,0.1,16,25,1.4426413178443909,58
30,6.543e-02,2,0.01,16,25,1.4915103316307068,37
30,1.881e-01,2,0.001,16,25,1.4451351165771484,128
30,3.253e-01,2,0.0001,16,25,1.4710646867752075,160
30,1.209e-01,3,0.1,16,25,1.789713740348816,74
30,1.508e-01,3,0.01,16,25,1.7924555540084839,96
30,2.147e-01,3,0.001,16,25,1.5735408067703247,132
30,2.204e-01,3,0.0001,16,25,2.7137415409088135,135
30,2.679e-04,1,0.1,16,50,1.5436214804649353,1
30,2.391e-03,1,0.01,16,50,1.9600079655647278,14
30,9.821e-02,1,0.001,16,50,1.7099273800849915,60
30,5.028e-01,1,0.0001,16,50,1.5144494771957397,178
30,1.066e-01,2,0.1,16,50,1.587503433227539,65
30,7.578e-02,2,0.01,16,50,2.4870972633361816,42
30,1.375e-01,2,0.001,16,50,2.6035356521606445,85
30,1.127e+00,2,0.0001,16,50,1.6802567839622498,192
30,3.553e-02,3,0.1,16,50,1.8296064138412476,31
30,7.672e-02,3,0.01,16,50,4.182064354419708,44
30,1.813e-01,3,0.001,16,50,1.9667403101921082,125
30,1.871e-01,3,0.0001,16,50,2.044282615184784,127
30,7.430e-04,1,0.1,16,100,1.9186185598373413,5
30,1.514e-03,1,0.01,16,100,3.0032177567481995,12
30,8.832e-02,1,0.001,16,100,2.225049316883087,57
30,9.099e-02,1,0.0001,16,100,2.1357877254486084,59
30,1.259e-01,2,0.1,16,100,2.101629078388214,78
30,1.032e-01,2,0.01,16,100,2.1554844975471497,63
30,8.525e-02,2,0.001,16,100,2.6875613927841187,53
30,2.551e-01,2,0.0001,16,100,2.9882586002349854,147
30,1.577e-01,3,0.1,16,100,2.804499387741089,112
30,8.343e-02,3,0.01,16,100,2.9354002475738525,49
30,1.546e-01,3,0.001,16,100,2.374151110649109,109
30,2.755e-01,3,0.0001,16,100,2.425263524055481,152
30,2.170e-02,1,0.1,32,10,1.4044933319091797,26
30,1.579e-01,1,0.01,32,10,2.099136173725128,113
30,1.850e-01,1,0.001,32,10,1.3419107794761658,126
30,6.551e-01,1,0.0001,32,10,1.1574044227600098,186
30,1.351e-01,2,0.1,32,10,1.2077699899673462,80
30,1.693e-01,2,0.01,32,10,2.969058632850647,118
30,3.339e-01,2,0.001,32,10,2.8960041403770447,164
30,4.456e-01,2,0.0001,32,10,1.5630691051483154,173
30,1.567e-01,3,0.1,32,10,1.544369876384735,110
30,1.738e-01,3,0.01,32,10,2.279652953147888,121
30,2.566e-01,3,0.001,32,10,2.7675979137420654,149
30,2.333e-01,3,0.0001,32,10,1.5508529543876648,142
30,2.716e-03,1,0.1,32,25,1.1972976326942444,15
30,1.829e-02,1,0.01,32,25,2.6414361000061035,24
30,5.925e-01,1,0.001,32,25,1.321715235710144,182
30,4.997e-01,1,0.0001,32,25,1.2830687165260315,176
30,8.382e-02,2,0.1,32,25,1.7964451313018799,51
30,1.011e-01,2,0.01,32,25,1.5396320223808289,61
30,1.776e-01,2,0.001,32,25,1.3144837021827698,122
30,2.392e-01,2,0.0001,32,25,2.0973902344703674,143
30,1.508e-01,3,0.1,32,25,2.55666184425354,95
30,1.494e-01,3,0.01,32,25,1.7533111572265625,92
30,2.175e-01,3,0.001,32,25,1.4326682090759277,133
30,5.372e-01,3,0.0001,32,25,1.4685722589492798,180
30,1.422e-03,1,0.1,32,50,2.7516403794288635,11
30,1.645e-02,1,0.01,32,50,2.2891273498535156,23
30,1.637e-01,1,0.001,32,50,2.7080057859420776,117
30,2.046e-01,1,0.0001,32,50,1.4371570944786072,130
30,8.593e-02,2,0.1,32,50,1.7099273800849915,54
30,6.885e-02,2,0.01,32,50,2.4394748210906982,40
30,1.723e-01,2,0.001,32,50,1.7710134387016296,120
30,6.258e-01,2,0.0001,32,50,1.6323843002319336,184
