Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,3.161e-02,2,0.01,256,100,3.7921008467674255,102
30,4.106e-02,2,0.001,256,100,3.807061731815338,125
30,2.987e-02,2,0.0001,256,100,4.24613630771637,93
30,4.140e-02,3,0.1,256,100,4.790679335594177,157
30,4.109e-02,3,0.01,256,100,4.201257109642029,141
30,4.107e-02,3,0.001,256,100,3.7995808124542236,129
30,4.124e-02,3,0.0001,256,100,4.467294454574585,149
30,1.955e-04,1,0.1,512,10,1.6054534316062927,15
30,4.545e-03,1,0.01,512,10,2.1325421929359436,31
30,5.241e-02,1,0.001,512,10,1.4396473169326782,177
30,6.584e-02,1,0.0001,512,10,1.524669885635376,183
30,1.582e-04,2,0.1,512,10,1.5760316848754883,14
30,4.106e-02,2,0.01,512,10,1.5468594431877136,126
30,3.995e-02,2,0.001,512,10,1.5678037405014038,117
30,1.111e-01,2,0.0001,512,10,1.5174384117126465,187
30,3.184e-02,3,0.1,512,10,1.9358195066452026,106
30,4.108e-02,3,0.01,512,10,1.6892289519309998,137
30,4.271e-02,3,0.001,512,10,1.7859703302383423,169
30,4.117e-02,3,0.0001,512,10,1.5381333231925964,146
30,1.157e-03,1,0.1,512,25,1.3960140347480774,19
30,1.311e-02,1,0.01,512,25,1.5161923170089722,53
30,1.998e-02,1,0.001,512,25,2.361928880214691,69
30,1.110e-01,1,0.0001,512,25,1.7196475863456726,186
30,2.948e-02,2,0.1,512,25,1.6037521958351135,90
30,2.127e-02,2,0.01,512,25,1.8226228952407837,73
30,2.575e-02,2,0.001,512,25,1.8854534029960632,81
30,1.619e-01,2,0.0001,512,25,2.065970778465271,192
30,4.139e-02,3,0.1,512,25,3.113916039466858,156
30,2.929e-02,3,0.01,512,25,3.868646264076233,86
30,4.154e-02,3,0.001,512,25,10.296693086624146,163
30,4.716e-02,3,0.0001,512,25,5.07242488861084,174
30,3.662e-05,1,0.1,512,50,3.4460278153419495,1
30,3.546e-03,1,0.01,512,50,4.194774329662323,28
30,1.364e-02,1,0.001,512,50,4.68620890378952,54
30,1.308e-01,1,0.0001,512,50,3.010442852973938,188
30,1.066e-02,2,0.1,512,50,2.6733450293540955,40
30,3.065e-02,2,0.01,512,50,3.2522963881492615,96
30,2.584e-02,2,0.001,512,50,2.562890887260437,82
30,5.556e-02,2,0.0001,512,50,2.4736292958259583,179
30,4.129e-02,3,0.1,512,50,2.7209684252738953,152
30,4.106e-02,3,0.01,512,50,2.9685553908348083,127
30,4.107e-02,3,0.001,512,50,2.588074028491974,128
30,4.397e-02,3,0.0001,512,50,2.629711925983429,171
30,9.219e-05,1,0.1,512,100,4.275058686733246,7
30,2.301e-03,1,0.01,512,100,5.806460797786713,23
30,4.960e-03,1,0.001,512,100,2.845883309841156,33
30,2.070e-02,1,0.0001,512,100,3.1460803151130676,71
30,3.211e-02,2,0.1,512,100,4.710643112659454,109
30,1.986e-02,2,0.01,512,100,3.1468284130096436,66
30,2.929e-02,2,0.001,512,100,4.717374622821808,85
30,4.964e-02,2,0.0001,512,100,3.2515483498573303,175
30,4.105e-02,3,0.1,512,100,3.24556428194046,122
30,4.107e-02,3,0.01,512,100,3.44453102350235,130
30,4.107e-02,3,0.001,512,100,3.2627682089805603,132
30,4.211e-02,3,0.0001,512,100,3.2141485810279846,166
60,9.851e-05,1,0.1,64,10,1.9809494614601135,28
60,7.014e-05,1,0.01,64,10,1.93656724691391,19
60,3.196e-03,1,0.001,64,10,1.8924345970153809,48
60,3.454e-02,1,0.0001,64,10,2.1021238565444946,156
60,1.221e-02,2,0.1,64,10,2.0235846638679504,77
60,9.386e-03,2,0.01,64,10,2.318794369697571,54
60,2.153e-02,2,0.001,64,10,2.1642083525657654,99
60,3.173e-02,2,0.0001,64,10,2.285134971141815,135
60,4.191e-02,3,0.1,64,10,2.3925973176956177,179
60,3.082e-02,3,0.01,64,10,2.5259899497032166,128
60,1.081e-02,3,0.001,64,10,2.4708869457244873,65
60,3.299e-02,3,0.0001,64,10,2.6536484360694885,153
60,1.519e-05,1,0.1,64,25,3.069784939289093,2
60,9.735e-05,1,0.01,64,25,3.3258490562438965,27
60,1.605e-03,1,0.001,64,25,3.275235116481781,45
60,1.434e-02,1,0.0001,64,25,3.2303540110588074,80
60,1.210e-02,2,0.1,64,25,3.333828330039978,76
60,8.464e-05,2,0.01,64,25,3.8514426350593567,23
60,3.067e-02,2,0.001,64,25,3.4365528225898743,127
60,2.876e-02,2,0.0001,64,25,3.2445669770240784,117
60,2.215e-02,3,0.1,64,25,3.9810957312583923,103
60,4.111e-02,3,0.01,64,25,3.3251020908355713,171
60,1.981e-02,3,0.001,64,25,4.164604544639587,90
60,3.700e-02,3,0.0001,64,25,3.6978535652160645,161
60,4.010e-05,1,0.1,64,50,5.8174309730529785,11
60,8.059e-05,1,0.01,64,50,5.130519330501556,21
60,2.428e-03,1,0.001,64,50,5.0696821212768555,46
60,3.515e-03,1,0.0001,64,50,6.31684422492981,50
60,3.205e-02,2,0.1,64,50,5.556130766868591,142
60,1.045e-02,2,0.01,64,50,5.078657746315002,59
60,1.052e-02,2,0.001,64,50,5.621206283569336,62
60,3.186e-02,2,0.0001,64,50,4.656038820743561,138
60,3.232e-02,3,0.1,64,50,5.483075559139252,146
60,3.096e-02,3,0.01,64,50,5.358409821987152,130
60,2.926e-02,3,0.001,64,50,5.3252480030059814,119
60,1.741e-02,3,0.0001,64,50,5.641402184963226,83
60,2.495e-04,1,0.1,64,100,7.652519881725311,37
60,2.574e-05,1,0.01,64,100,7.5151373744010925,5
60,9.314e-05,1,0.001,64,100,7.8724313378334045,25
60,1.359e-02,1,0.0001,64,100,8.053944885730743,78
60,2.160e-02,2,0.1,64,100,8.421461701393127,100
60,2.930e-02,2,0.01,64,100,8.593999981880188,122
60,2.224e-02,2,0.001,64,100,8.401764750480652,105
60,2.252e-02,2,0.0001,64,100,8.353892922401428,108
60,3.191e-02,3,0.1,64,100,8.927109241485596,140
60,9.384e-03,3,0.01,64,100,8.817152380943298,53
60,6.808e-05,3,0.001,64,100,9.455943405628204,18
60,3.630e-02,3,0.0001,64,100,8.813661694526672,159
60,5.900e-05,1,0.1,128,10,2.0288203358650208,16
60,4.505e-04,1,0.01,128,10,2.220556914806366,39
60,7.614e-03,1,0.001,128,10,1.8104050755500793,52
60,8.417e-02,1,0.0001,128,10,1.8976709842681885,191
60,4.139e-02,2,0.1,128,10,2.103371560573578,176
60,1.163e-02,2,0.01,128,10,2.0362998247146606,71
60,1.741e-02,2,0.001,128,10,1.9989012479782104,82
60,3.647e-02,2,0.0001,128,10,1.8246161937713623,160
60,3.292e-02,3,0.1,128,10,1.9699779152870178,152
60,1.051e-02,3,0.01,128,10,1.9398078322410583,61
60,4.106e-02,3,0.001,128,10,2.0933979749679565,168
60,4.040e-02,3,0.0001,128,10,2.4013233184814453,166
60,1.958e-05,1,0.1,128,25,2.7685906887054443,4
60,4.684e-04,1,0.01,128,25,2.5648855566978455,40
60,3.307e-03,1,0.001,128,25,2.383870005607605,49
60,4.109e-02,1,0.0001,128,25,2.6611281633377075,170
60,2.192e-02,2,0.1,128,25,2.3699082136154175,102
60,8.245e-05,2,0.01,128,25,2.6718485951423645,22
60,1.193e-02,2,0.001,128,25,2.563888192176819,74
60,2.989e-02,2,0.0001,128,25,2.734182894229889,124
60,3.207e-02,3,0.1,128,25,2.9281630516052246,143
60,3.159e-02,3,0.01,128,25,3.017424166202545,131
60,2.227e-02,3,0.001,128,25,2.7179765701293945,106
60,4.998e-02,3,0.0001,128,25,3.0169267654418945,184
60,5.342e-05,1,0.1,128,50,3.295929491519928,15
60,4.995e-05,1,0.01,128,50,3.533293902873993,14
60,7.739e-04,1,0.001,128,50,3.4948965311050415,41
60,9.987e-03,1,0.0001,128,50,3.7252805829048157,58
60,2.034e-04,2,0.1,128,50,3.863659977912903,35
60,9.494e-05,2,0.01,128,50,3.97610867023468,26
60,1.070e-02,2,0.001,128,50,4.002787947654724,64
60,1.881e-02,2,0.0001,128,50,4.0888078808784485,85
60,4.175e-02,3,0.1,128,50,4.112992286682129,177
60,1.052e-02,3,0.01,128,50,4.645567417144775,63
60,2.927e-02,3,0.001,128,50,4.069110155105591,120
60,3.398e-02,3,0.0001,128,50,4.059386193752289,155
60,6.794e-05,1,0.1,128,100,5.1711607575416565,17
60,4.700e-05,1,0.01,128,100,5.471606492996216,13
60,1.218e-03,1,0.001,128,100,5.554135262966156,42
60,1.438e-02,1,0.0001,128,100,5.292836606502533,81
60,3.182e-02,2,0.1,128,100,5.7329071164131165,137
60,2.223e-02,2,0.01,128,100,5.933869004249573,104
60,1.156e-02,2,0.001,128,100,5.928384184837341,70
60,2.812e-02,2,0.0001,128,100,6.06551730632782,116
60,4.179e-02,3,0.1,128,100,6.84542989730835,178
60,1.048e-02,3,0.01,128,100,7.340355217456818,60
60,4.104e-02,3,0.001,128,100,7.037665486335754,167
60,2.647e-02,3,0.0001,128,100,7.176543831825256,112
60,3.928e-05,1,0.1,256,10,2.4309931993484497,10
60,3.281e-04,1,0.01,256,10,1.7024443745613098,38
60,1.124e-02,1,0.001,256,10,1.4892644882202148,68
60,1.973e-02,1,0.0001,256,10,1.3491386771202087,89
60,1.179e-02,2,0.1,256,10,1.7141616940498352,72
60,2.167e-02,2,0.01,256,10,1.7061836123466492,101
60,3.588e-02,2,0.001,256,10,1.7498170137405396,157
60,8.170e-02,2,0.0001,256,10,1.561072587966919,190
60,2.956e-02,3,0.1,256,10,1.785721242427826,123
60,1.884e-02,3,0.01,256,10,1.7034412622451782,86
60,2.692e-02,3,0.001,256,10,1.8525422811508179,114
60,5.685e-02,3,0.0001,256,10,1.6852396130561829,186
60,1.906e-05,1,0.1,256,25,1.6702795624732971,3
60,1.341e-03,1,0.01,256,25,1.9196128249168396,43
60,1.421e-02,1,0.001,256,25,1.8650085926055908,79
60,4.660e-02,1,0.0001,256,25,1.8468076586723328,182
60,9.391e-03,2,0.1,256,25,2.055498778820038,55
60,1.892e-02,2,0.01,256,25,1.9722211360931396,88
60,2.411e-02,2,0.001,256,25,2.107360303401947,109
60,3.270e-02,2,0.0001,256,25,1.9263446927070618,148
60,2.126e-02,3,0.1,256,25,1.932079017162323,96
60,3.066e-02,3,0.01,256,25,2.256211757659912,126
60,4.107e-02,3,0.001,256,25,2.0719550251960754,169
60,1.171e-01,3,0.0001,256,25,2.22005832195282,192
60,3.172e-05,1,0.1,256,50,2.162462055683136,6
60,7.656e-05,1,0.01,256,50,2.558402955532074,20
60,2.874e-03,1,0.001,256,50,2.475126087665558,47
60,5.060e-02,1,0.0001,256,50,2.4472010135650635,185
60,1.195e-02,2,0.1,256,50,2.3232827186584473,75
60,1.047e-04,2,0.01,256,50,2.592811346054077,30
60,2.464e-02,2,0.001,256,50,2.599792778491974,110
60,3.620e-02,2,0.0001,256,50,2.7738266587257385,158
60,3.217e-02,3,0.1,256,50,2.85236656665802,144
60,3.167e-02,3,0.01,256,50,3.068039655685425,133
60,1.202e-04,3,0.001,256,50,2.6755892634391785,32
60,3.236e-02,3,0.0001,256,50,2.9847629070281982,147
60,3.441e-05,1,0.1,256,100,3.1804879903793335,8
60,3.630e-05,1,0.01,256,100,3.588396370410919,9
60,2.062e-04,1,0.001,256,100,3.6400083899497986,36
