Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,4.326e-02,3,0.1,256,100,3.8823593854904175,100
30,4.354e-02,3,0.01,256,100,3.82027530670166,104
30,3.009e-02,3,0.001,256,100,3.389678418636322,78
30,4.940e-02,3,0.0001,256,100,3.326098918914795,131
30,1.394e-02,1,0.1,512,10,1.6824976801872253,37
30,1.862e-02,1,0.01,512,10,1.2890502214431763,56
30,5.101e-02,1,0.001,512,10,1.3109907507896423,133
30,1.003e-01,1,0.0001,512,10,1.706682562828064,184
30,2.996e-02,2,0.1,512,10,2.3482149839401245,74
30,2.946e-02,2,0.01,512,10,1.5149455666542053,67
30,5.757e-02,2,0.001,512,10,1.3082492351531982,140
30,1.055e-01,2,0.0001,512,10,1.4478753805160522,186
30,5.874e-02,3,0.1,512,10,1.3785607814788818,144
30,4.358e-02,3,0.01,512,10,1.368088722229004,105
30,8.881e-02,3,0.001,512,10,1.3698338270187378,179
30,6.637e-02,3,0.0001,512,10,1.4216951727867126,173
30,1.620e-02,1,0.1,512,25,1.281071126461029,49
30,1.912e-03,1,0.01,512,25,1.2653637528419495,28
30,1.115e-01,1,0.001,512,25,1.2810712456703186,187
30,1.571e-01,1,0.0001,512,25,1.4216954708099365,190
30,4.282e-02,2,0.1,512,25,1.3980084657669067,99
30,1.635e-02,2,0.01,512,25,1.7114196419715881,53
30,6.219e-02,2,0.001,512,25,1.7166559100151062,171
30,1.188e-01,2,0.0001,512,25,2.319292664527893,188
30,4.522e-02,3,0.1,512,25,2.4778690338134766,117
30,4.528e-02,3,0.01,512,25,2.0320615768432617,118
30,5.052e-02,3,0.001,512,25,2.4519378542900085,132
30,8.505e-02,3,0.0001,512,25,2.3826233744621277,177
30,1.716e-04,1,0.1,512,50,1.865257740020752,4
30,7.077e-04,1,0.01,512,50,2.219310939311981,15
30,1.053e-02,1,0.001,512,50,1.8991671800613403,32
30,3.286e-02,1,0.0001,512,50,2.108855903148651,86
30,2.996e-02,2,0.1,512,50,1.9724716544151306,72
30,4.520e-02,2,0.01,512,50,2.006380259990692,115
30,4.545e-02,2,0.001,512,50,2.4394707679748535,122
30,8.916e-02,2,0.0001,512,50,2.521502196788788,180
30,5.987e-02,3,0.1,512,50,2.40331894159317,164
30,5.877e-02,3,0.01,512,50,2.2213059663772583,147
30,5.878e-02,3,0.001,512,50,2.2572097182273865,149
30,1.702e-01,3,0.0001,512,50,2.043032228946686,191
30,3.066e-04,1,0.1,512,100,2.6910481452941895,7
30,1.610e-02,1,0.01,512,100,2.3327572345733643,48
30,5.662e-03,1,0.001,512,100,2.34671950340271,29
30,2.227e-02,1,0.0001,512,100,2.362427771091461,58
30,2.929e-02,2,0.1,512,100,2.8892675638198853,65
30,4.279e-02,2,0.01,512,100,2.9191864132881165,98
30,4.271e-02,2,0.001,512,100,2.8284308314323425,95
30,3.511e-02,2,0.0001,512,100,3.19469952583313,89
30,2.975e-02,3,0.1,512,100,2.8660797476768494,69
30,5.882e-02,3,0.01,512,100,3.2834627628326416,154
30,5.878e-02,3,0.001,512,100,2.8094810843467712,148
30,6.904e-02,3,0.0001,512,100,2.820700526237488,174
60,1.614e-05,1,0.1,64,10,2.036300778388977,1
60,4.921e-05,1,0.01,64,10,2.081678628921509,9
60,4.599e-03,1,0.001,64,10,1.698204755783081,44
60,4.873e-02,1,0.0001,64,10,2.1288029551506042,154
60,3.162e-02,2,0.1,64,10,3.1956966519355774,112
60,2.968e-02,2,0.01,64,10,2.8700690269470215,95
60,1.680e-02,2,0.001,64,10,3.4377999305725098,76
60,8.717e-02,2,0.0001,64,10,2.5299792289733887,187
60,4.434e-02,3,0.1,64,10,3.490409016609192,139
60,4.522e-02,3,0.01,64,10,2.357440948486328,143
60,2.958e-02,3,0.001,64,10,2.2836393117904663,94
60,8.843e-02,3,0.0001,64,10,2.5013058185577393,188
60,3.694e-05,1,0.1,64,25,2.708750069141388,4
60,4.599e-05,1,0.01,64,25,3.2572829127311707,8
60,8.271e-04,1,0.001,64,25,3.1348604559898376,34
60,4.814e-02,1,0.0001,64,25,3.378956615924835,153
60,1.473e-02,2,0.1,64,25,3.8222707509994507,60
60,2.711e-04,2,0.01,64,25,3.701095163822174,23
60,3.155e-02,2,0.001,64,25,3.9130282402038574,111
60,3.141e-02,2,0.0001,64,25,3.885850429534912,108
60,4.328e-02,3,0.1,64,25,4.323678433895111,132
60,3.196e-02,3,0.01,64,25,4.352850675582886,116
60,4.280e-02,3,0.001,64,25,4.267828941345215,127
60,3.129e-02,3,0.0001,64,25,4.186545193195343,107
60,5.140e-04,1,0.1,64,50,5.302559435367584,29
60,3.892e-05,1,0.01,64,50,5.701990306377411,5
60,1.604e-02,1,0.001,64,50,5.4773412346839905,68
60,5.390e-03,1,0.0001,64,50,5.872533559799194,46
60,4.281e-02,2,0.1,64,50,5.6728180050849915,128
60,4.552e-02,2,0.01,64,50,5.848347842693329,147
60,3.152e-02,2,0.001,64,50,5.549148917198181,110
60,4.349e-02,2,0.0001,64,50,5.532691717147827,134
60,4.383e-02,3,0.1,64,50,5.9904680252075195,137
60,2.983e-02,3,0.01,64,50,6.657682418823242,97
60,1.638e-02,3,0.001,64,50,6.296898305416107,73
60,3.279e-02,3,0.0001,64,50,6.1430599093437195,119
60,4.762e-04,1,0.1,64,100,9.414304971694946,28
60,1.653e-05,1,0.01,64,100,9.445721447467804,2
60,1.207e-04,1,0.001,64,100,9.069477498531342,12
60,1.296e-03,1,0.0001,64,100,9.600059390068054,41
60,2.595e-04,2,0.1,64,100,9.999239206314087,22
60,1.613e-02,2,0.01,64,100,11.198779225349426,69
60,1.372e-02,2,0.001,64,100,9.880307853221893,52
60,8.179e-03,2,0.0001,64,100,10.744245707988739,47
60,3.001e-02,3,0.1,64,100,9.691562533378601,101
60,4.274e-02,3,0.01,64,100,11.147416591644287,125
60,5.877e-02,3,0.001,64,100,10.44554489850998,159
60,2.232e-02,3,0.0001,64,100,9.675356328487396,81
60,1.332e-04,1,0.1,128,10,2.571617543697357,14
60,8.867e-04,1,0.01,128,10,2.298600494861603,37
60,1.109e-02,1,0.001,128,10,2.092648983001709,49
60,6.284e-02,1,0.0001,128,10,1.6947147846221924,176
60,3.438e-04,2,0.1,128,10,1.7528095245361328,26
60,4.520e-02,2,0.01,128,10,1.7889623045921326,142
60,3.141e-02,2,0.001,128,10,2.001145362854004,109
60,5.215e-02,2,0.0001,128,10,1.71964830160141,157
60,1.548e-02,3,0.1,128,10,2.0769408345222473,64
60,5.894e-02,3,0.01,128,10,2.0515098571777344,165
60,4.301e-02,3,0.001,128,10,1.9420539736747742,130
60,6.106e-02,3,0.0001,128,10,1.9288379549980164,174
60,1.375e-02,1,0.1,128,25,2.3978323936462402,53
60,6.025e-04,1,0.01,128,25,2.2706732153892517,30
60,5.302e-03,1,0.001,128,25,2.1721860766410828,45
60,8.466e-02,1,0.0001,128,25,2.208339750766754,185
60,3.064e-02,2,0.1,128,25,2.3888564109802246,106
60,1.626e-02,2,0.01,128,25,2.3763906359672546,71
60,1.722e-02,2,0.001,128,25,2.8703185319900513,78
60,6.481e-02,2,0.0001,128,25,2.4594181180000305,178
60,4.410e-02,3,0.1,128,25,2.921431303024292,138
60,1.560e-02,3,0.01,128,25,2.6474143862724304,66
60,4.550e-02,3,0.001,128,25,2.8264347314834595,146
60,4.742e-02,3,0.0001,128,25,2.9077178835868835,152
60,4.194e-05,1,0.1,128,50,3.621558368206024,6
60,1.296e-04,1,0.01,128,50,3.4649768471717834,13
60,8.614e-04,1,0.001,128,50,3.3258488178253174,35
60,2.873e-02,1,0.0001,128,50,3.44602769613266,89
60,4.611e-02,2,0.1,128,50,3.623303174972534,149
60,1.361e-02,2,0.01,128,50,3.794345438480377,50
60,1.548e-02,2,0.001,128,50,4.135931134223938,63
60,4.210e-02,2,0.0001,128,50,4.083322584629059,122
60,5.935e-02,3,0.1,128,50,3.811300814151764,169
60,1.385e-02,3,0.01,128,50,3.9506770968437195,55
60,1.560e-02,3,0.001,128,50,3.826260209083557,65
60,3.260e-02,3,0.0001,128,50,7.604149222373962,118
60,1.334e-04,1,0.1,128,100,6.639979839324951,15
60,7.033e-05,1,0.01,128,100,5.507012784481049,11
60,1.220e-03,1,0.001,128,100,5.5461573004722595,40
60,9.216e-03,1,0.0001,128,100,5.6000126004219055,48
60,2.996e-02,2,0.1,128,100,5.789755165576935,99
60,2.731e-02,2,0.01,128,100,5.582309603691101,87
60,2.994e-02,2,0.001,128,100,5.741384446620941,98
60,2.110e-02,2,0.0001,128,100,5.3157737255096436,80
60,5.895e-02,3,0.1,128,100,5.993210554122925,166
60,1.564e-02,3,0.01,128,100,6.093940913677216,67
60,3.174e-02,3,0.001,128,100,6.0959360003471375,114
60,3.239e-02,3,0.0001,128,100,6.337539434432983,117
60,1.457e-04,1,0.1,256,10,2.125810205936432,17
60,3.583e-04,1,0.01,256,10,1.8969230651855469,27
60,2.468e-02,1,0.001,256,10,1.802426040172577,83
60,6.527e-02,1,0.0001,256,10,1.5004843473434448,179
60,1.430e-02,2,0.1,256,10,1.625898540019989,58
60,4.513e-02,2,0.01,256,10,1.379806935787201,141
60,5.012e-02,2,0.001,256,10,1.9133787751197815,156
60,6.221e-02,2,0.0001,256,10,1.5097092986106873,175
60,5.901e-02,3,0.1,256,10,1.6989529728889465,168
60,2.907e-02,3,0.01,256,10,1.6239039897918701,90
60,5.972e-02,3,0.001,256,10,1.6286420822143555,171
60,6.430e-02,3,0.0001,256,10,1.576531171798706,177
60,4.462e-05,1,0.1,256,25,1.6256500482559204,7
60,1.008e-03,1,0.01,256,25,1.6560678482055664,38
60,2.374e-02,1,0.001,256,25,1.9168701767921448,82
60,3.053e-02,1,0.0001,256,25,1.7096742987632751,105
60,3.042e-02,2,0.1,256,25,1.7937000393867493,104
60,2.924e-02,2,0.01,256,25,1.8864518404006958,92
60,2.500e-02,2,0.001,256,25,1.7657745480537415,84
60,3.000e-02,2,0.0001,256,25,1.8440650701522827,100
60,6.073e-02,3,0.1,256,25,2.1607185006141663,173
60,4.269e-02,3,0.01,256,25,2.4549307227134705,124
60,5.882e-02,3,0.001,256,25,2.10187429189682,163
60,8.350e-02,3,0.0001,256,25,1.9841893911361694,184
60,1.361e-02,1,0.1,256,50,2.4010735154151917,51
60,6.556e-04,1,0.01,256,50,2.237761080265045,32
60,1.197e-03,1,0.001,256,50,2.3669151663780212,39
60,4.351e-02,1,0.0001,256,50,2.2639416456222534,135
60,4.358e-02,2,0.1,256,50,2.5798452496528625,136
60,1.636e-02,2,0.01,256,50,2.460165321826935,72
60,1.473e-02,2,0.001,256,50,2.5733630657196045,59
60,6.849e-02,2,0.0001,256,50,2.6127583384513855,180
60,3.172e-02,3,0.1,256,50,3.136854648590088,113
60,3.007e-02,3,0.01,256,50,3.0443527698516846,102
60,4.511e-02,3,0.001,256,50,2.6890544295310974,140
60,4.254e-02,3,0.0001,256,50,2.8713157773017883,123
60,2.370e-05,1,0.1,256,100,3.2313520908355713,3
60,1.816e-04,1,0.01,256,100,3.879367470741272,19
60,7.807e-04,1,0.001,256,100,3.4512630105018616,33
60,3.686e-02,1,0.0001,256,100,3.3348251581192017,120
60,2.544e-04,2,0.1,256,100,3.8923330903053284,21
60,2.974e-02,2,0.01,256,100,3.6016112565994263,96
60,1.382e-02,2,0.001,256,100,3.652974009513855,54
60,2.561e-02,2,0.0001,256,100,3.9287360310554504,85
60,3.178e-02,3,0.1,256,100,4.4219160079956055,115
60,5.878e-02,3,0.01,256,100,4.0825740694999695,162
60,5.877e-02,3,0.001,256,100,4.048166334629059,160
60,6.072e-02,3,0.0001,256,100,4.070356667041779,172
60,2.384e-04,1,0.1,512,10,1.929835021495819,20
60,1.554e-03,1,0.01,512,10,1.5481075048446655,43
60,4.584e-02,1,0.001,512,10,1.1387028098106384,148
60,6.989e-02,1,0.0001,512,10,1.1880706548690796,181
60,1.406e-02,2,0.1,512,10,1.3202173709869385,57
60,4.277e-02,2,0.01,512,10,1.3192198872566223,126
60,3.761e-02,2,0.001,512,10,1.3503859043121338,121
60,7.970e-02,2,0.0001,512,10,1.5117045640945435,183
60,4.283e-02,3,0.1,512,10,1.488765001296997,129
60,3.024e-02,3,0.01,512,10,1.7363525032997131,103
60,5.898e-02,3,0.001,512,10,1.4548553824424744,167
60,9.847e-02,3,0.0001,512,10,1.7443309426307678,190
60,1.453e-04,1,0.1,512,25,1.578277349472046,16
60,2.772e-04,1,0.01,512,25,1.504224181175232,24
60,1.718e-02,1,0.001,512,25,1.3960137367248535,77
60,7.591e-02,1,0.0001,512,25,1.5146965384483337,182
60,2.920e-02,2,0.1,512,25,1.936317503452301,91
60,2.731e-02,2,0.01,512,25,1.6588112711906433,86
60,1.962e-02,2,0.001,512,25,1.6149280667304993,79
60,1.063e-01,2,0.0001,512,25,1.6081965565681458,191
60,5.884e-02,3,0.1,512,25,1.8453119993209839,164
60,4.543e-02,3,0.01,512,25,1.7453295588493347,144
60,4.972e-02,3,0.001,512,25,1.7804846167564392,155
60,8.544e-02,3,0.0001,512,25,1.7862203121185303,186
60,4.944e-05,1,0.1,512,50,1.7570475339889526,10
60,3.317e-04,1,0.01,512,50,1.9966585636138916,25
60,1.483e-02,1,0.001,512,50,1.7695151567459106,61
60,1.096e-01,1,0.0001,512,50,1.9662378430366516,192
60,4.338e-02,2,0.1,512,50,2.2592042088508606,133
60,1.625e-02,2,0.01,512,50,2.210583806037903,70
60,1.490e-02,2,0.001,512,50,2.2103341221809387,62
60,4.737e-02,2,0.0001,512,50,1.8238685727119446,151
60,4.549e-02,3,0.1,512,50,2.47163462638855,145
60,8.727e-04,3,0.01,512,50,2.516016125679016,36
60,5.878e-02,3,0.001,512,50,2.330263137817383,161
60,9.783e-02,3,0.0001,512,50,2.290121555328369,189
60,1.801e-04,1,0.1,512,100,2.659631848335266,18
60,6.087e-04,1,0.01,512,100,2.8054916858673096,31
60,1.547e-03,1,0.001,512,100,2.7189735770225525,42
60,4.316e-02,1,0.0001,512,100,2.8952523469924927,131
60,1.644e-02,2,0.1,512,100,2.8436394333839417,74
60,5.875e-02,2,0.01,512,100,2.8710659742355347,158
60,1.404e-02,2,0.001,512,100,3.006703555583954,56
60,5.944e-02,2,0.0001,512,100,3.3211109042167664,170
60,2.935e-02,3,0.1,512,100,3.267006993293762,93
60,1.647e-02,3,0.01,512,100,3.283213198184967,75
60,2.738e-02,3,0.001,512,100,2.8588494658470154,88
60,4.735e-02,3,0.0001,512,100,3.2637646794319153,150
100,1.797e-05,1,0.1,64,10,2.3235318660736084,12
100,4.912e-05,1,0.01,64,10,2.118329882621765,25
100,1.931e-03,1,0.001,64,10,2.0839231610298157,68
100,1.984e-02,1,0.0001,64,10,2.389605164527893,112
100,1.386e-02,2,0.1,64,10,2.0841726660728455,84
100,2.726e-02,2,0.01,64,10,1.9166204333305359,119
100,8.937e-04,2,0.001,64,10,1.9245994091033936,62
100,5.162e-02,2,0.0001,64,10,1.8961750268936157,168
100,3.282e-02,3,0.1,64,10,2.3000940084457397,141
100,2.980e-02,3,0.01,64,10,3.0792590975761414,132
100,1.588e-02,3,0.001,64,10,2.593060851097107,89
100,9.373e-02,3,0.0001,64,10,2.393593907356262,189
100,1.389e-05,1,0.1,64,25,3.0797574520111084,8
100,5.885e-06,1,0.01,64,25,3.16253662109375,2
100,3.822e-04,1,0.001,64,25,3.186471700668335,53
100,1.820e-02,1,0.0001,64,25,4.124212384223938,108
100,1.518e-04,2,0.1,64,25,3.458493649959564,37
100,1.618e-02,2,0.01,64,25,3.355768859386444,94
100,4.573e-02,2,0.001,64,25,3.637016534805298,161
100,3.697e-02,2,0.0001,64,25,3.2777281403541565,144
100,1.592e-02,3,0.1,64,25,3.596873641014099,90
100,2.999e-02,3,0.01,64,25,3.2762327790260315,135
100,2.731e-02,3,0.001,64,25,3.9476855993270874,120
100,3.703e-02,3,0.0001,64,25,3.9526715874671936,145
100,1.937e-04,1,0.1,64,50,4.5196545124053955,45
100,2.181e-05,1,0.01,64,50,4.820099890232086,14
100,3.725e-05,1,0.001,64,50,4.703412413597107,22
100,6.309e-03,1,0.0001,64,50,4.8689693212509155,73
100,1.380e-02,2,0.1,64,50,4.868471324443817,82
100,1.348e-05,2,0.01,64,50,5.40503466129303,7
100,6.223e-05,2,0.001,64,50,5.284856617450714,28
100,2.142e-02,2,0.0001,64,50,5.3898255825042725,113
100,6.137e-02,3,0.1,64,50,5.585302114486694,180
100,1.625e-02,3,0.01,64,50,6.71926748752594,96
100,1.373e-02,3,0.001,64,50,6.230575144290924,79
100,2.861e-02,3,0.0001,64,50,5.525462567806244,125
100,1.797e-04,1,0.1,64,100,8.295549094676971,41
100,5.929e-06,1,0.01,64,100,8.619432270526886,3
100,3.967e-05,1,0.001,64,100,9.1886585354805,23
100,6.470e-04,1,0.0001,64,100,9.339256167411804,58
100,1.618e-02,2,0.1,64,100,8.336190640926361,93
100,2.522e-05,2,0.01,64,100,7.706874787807465,16
100,2.972e-02,2,0.001,64,100,8.982709527015686,131
100,1.627e-02,2,0.0001,64,100,9.194392502307892,97
100,4.384e-02,3,0.1,64,100,10.236853659152985,154
100,3.000e-02,3,0.01,64,100,9.245755851268768,136
100,2.908e-02,3,0.001,64,100,10.064066410064697,127
100,4.134e-04,3,0.0001,64,100,9.106877267360687,55
100,2.875e-05,1,0.1,128,10,2.8354116082191467,17
100,1.881e-04,1,0.01,128,10,1.9974047541618347,44
100,1.017e-02,1,0.001,128,10,1.923352837562561,77
100,2.941e-02,1,0.0001,128,10,1.4511167407035828,129
100,2.938e-04,2,0.1,128,10,1.6997001767158508,52
100,1.804e-04,2,0.01,128,10,1.6954628229141235,42
100,7.598e-03,2,0.001,128,10,2.193379521369934,75
100,6.430e-02,2,0.0001,128,10,1.7174039483070374,181
100,2.983e-02,3,0.1,128,10,1.780485212802887,133
100,4.522e-02,3,0.01,128,10,1.8537892699241638,159
100,5.060e-02,3,0.001,128,10,1.8385801911354065,166
100,5.551e-02,3,0.0001,128,10,1.8817138075828552,173
100,1.421e-04,1,0.1,128,25,1.9792036414146423,33
100,1.072e-05,1,0.01,128,25,2.224546253681183,5
100,9.474e-04,1,0.001,128,25,2.3574408292770386,64
100,1.918e-02,1,0.0001,128,25,2.3935941457748413,111
100,1.633e-02,2,0.1,128,25,2.296603202819824,101
100,1.447e-04,2,0.01,128,25,2.286381721496582,36
100,1.678e-02,2,0.001,128,25,2.460664689540863,104
100,5.233e-02,2,0.0001,128,25,2.3287675976753235,170
100,2.763e-02,3,0.1,128,25,2.644921600818634,123
100,1.556e-04,3,0.01,128,25,2.6750906109809875,39
100,4.270e-02,3,0.001,128,25,2.823943018913269,151
100,5.737e-02,3,0.0001,128,25,2.580094873905182,174
100,1.431e-04,1,0.1,128,50,3.3333297967910767,34
100,3.262e-05,1,0.01,128,50,3.2809683084487915,19
100,2.126e-04,1,0.001,128,50,3.0889832973480225,46
100,7.260e-03,1,0.0001,128,50,3.439794600009918,74
100,1.584e-02,2,0.1,128,50,3.2864543795585632,88
100,1.645e-05,2,0.01,128,50,3.7093234062194824,11
100,1.773e-02,2,0.001,128,50,3.4614858627319336,106
100,2.811e-02,2,0.0001,128,50,3.6868828535079956,124
100,6.051e-02,3,0.1,128,50,3.932975172996521,179
