Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,1.447e-02,2,0.0001,256,100,3.9534190893173218,49
30,2.937e-02,3,0.1,256,100,3.863908886909485,107
30,3.722e-02,3,0.01,256,100,4.373296320438385,145
30,2.645e-02,3,0.001,256,100,3.9140252470970154,81
30,3.730e-02,3,0.0001,256,100,4.262342810630798,153
30,2.624e-04,1,0.1,512,10,1.843566358089447,11
30,8.136e-03,1,0.01,512,10,1.6411078572273254,28
30,6.233e-02,1,0.001,512,10,1.6164242625236511,181
30,2.640e-02,1,0.0001,512,10,1.414963185787201,78
30,2.649e-02,2,0.1,512,10,2.003388524055481,84
30,3.719e-02,2,0.01,512,10,2.0485182404518127,138
30,6.162e-02,2,0.001,512,10,1.5870034098625183,180
30,3.111e-02,2,0.0001,512,10,1.5289090275764465,117
30,3.749e-02,3,0.1,512,10,1.5102086067199707,156
30,3.719e-02,3,0.01,512,10,1.647839367389679,137
30,3.815e-02,3,0.001,512,10,1.511207103729248,162
30,4.137e-02,3,0.0001,512,10,1.5156936645507812,170
30,4.427e-05,1,0.1,512,25,1.5999689102172852,3
30,8.867e-03,1,0.01,512,25,1.4910093545913696,34
30,3.152e-02,1,0.001,512,25,1.8163889646530151,118
30,8.740e-02,1,0.0001,512,25,1.5092108845710754,189
30,1.730e-02,2,0.1,512,25,1.7540572881698608,54
30,2.991e-02,2,0.01,512,25,1.6625503897666931,112
30,2.998e-02,2,0.001,512,25,1.6201636791229248,114
30,4.581e-02,2,0.0001,512,25,1.6246519088745117,174
30,3.714e-02,3,0.1,512,25,1.6558183431625366,124
30,3.720e-02,3,0.01,512,25,1.7034419775009155,142
30,3.716e-02,3,0.001,512,25,1.6436008214950562,129
30,6.886e-02,3,0.0001,512,25,1.745328962802887,184
30,9.494e-03,1,0.1,512,50,1.9176188707351685,36
30,1.702e-02,1,0.01,512,50,1.7141620516777039,52
30,1.376e-02,1,0.001,512,50,1.7076791524887085,48
30,4.648e-02,1,0.0001,512,50,1.8832102417945862,175
30,3.722e-02,2,0.1,512,50,2.4167826771736145,144
30,2.869e-02,2,0.01,512,50,2.0228360295295715,98
30,2.550e-02,2,0.001,512,50,1.8994165062904358,76
30,3.383e-02,2,0.0001,512,50,1.8961756229400635,120
30,3.729e-02,3,0.1,512,50,2.114341616630554,152
30,2.873e-02,3,0.01,512,50,2.1387763023376465,100
30,3.717e-02,3,0.001,512,50,2.0288199186325073,133
30,4.031e-02,3,0.0001,512,50,2.1273070573806763,168
30,4.215e-05,1,0.1,512,100,2.307823956012726,2
30,2.559e-03,1,0.01,512,100,2.590567171573639,18
30,6.049e-03,1,0.001,512,100,2.581341862678528,27
30,7.733e-02,1,0.0001,512,100,2.8037471175193787,188
30,8.754e-03,2,0.1,512,100,3.397657096385956,33
30,2.047e-02,2,0.01,512,100,2.67409348487854,72
30,2.816e-02,2,0.001,512,100,2.714984357357025,94
30,7.142e-02,2,0.0001,512,100,2.7658470273017883,185
30,3.729e-02,3,0.1,512,100,2.927664577960968,151
30,2.878e-02,3,0.01,512,100,3.077014923095703,102
30,3.722e-02,3,0.001,512,100,2.880540668964386,143
30,3.834e-02,3,0.0001,512,100,2.899739384651184,164
60,4.597e-05,1,0.1,64,10,2.7606120109558105,12
60,1.499e-03,1,0.01,64,10,2.5526691675186157,37
60,3.586e-03,1,0.001,64,10,1.6049553751945496,45
60,3.514e-02,1,0.0001,64,10,1.939559280872345,164
60,2.726e-02,2,0.1,64,10,2.066469728946686,129
60,2.868e-02,2,0.01,64,10,1.9824446439743042,150
60,9.030e-03,2,0.001,64,10,1.928090751171112,61
60,3.427e-02,2,0.0001,64,10,2.0245818495750427,162
60,8.558e-03,3,0.1,64,10,2.0637267231941223,56
60,1.798e-02,3,0.01,64,10,2.187895357608795,93
60,2.651e-02,3,0.001,64,10,2.103869378566742,124
60,1.746e-02,3,0.0001,64,10,2.288376033306122,89
60,1.688e-05,1,0.1,64,25,2.931404948234558,2
60,5.988e-05,1,0.01,64,25,3.098458707332611,21
60,1.998e-03,1,0.001,64,25,2.5631399750709534,40
60,3.194e-02,1,0.0001,64,25,3.0406121015548706,159
60,1.941e-02,2,0.1,64,25,3.106934905052185,110
60,1.931e-02,2,0.01,64,25,3.2911914587020874,105
60,1.125e-02,2,0.001,64,25,3.1074331998825073,81
60,3.508e-02,2,0.0001,64,25,3.170515298843384,163
60,1.881e-02,3,0.1,64,25,3.5138463377952576,99
60,9.528e-03,3,0.01,64,25,3.4961439967155457,66
60,2.775e-02,3,0.001,64,25,3.3440499901771545,140
60,2.562e-02,3,0.0001,64,25,3.4111201763153076,120
60,9.096e-05,1,0.1,64,50,4.388754069805145,26
60,4.855e-05,1,0.01,64,50,5.072425484657288,14
60,2.483e-04,1,0.001,64,50,4.311461329460144,30
60,9.740e-03,1,0.0001,64,50,5.135257840156555,70
60,1.818e-02,2,0.1,64,50,5.11555951833725,96
60,1.082e-02,2,0.01,64,50,5.011837303638458,75
60,8.488e-03,2,0.001,64,50,5.094116985797882,54
60,2.575e-02,2,0.0001,64,50,5.35267561674118,121
60,3.731e-02,3,0.1,64,50,5.424733221530914,171
60,3.711e-02,3,0.01,64,50,5.644393801689148,167
60,3.717e-02,3,0.001,64,50,5.60923832654953,169
60,1.058e-02,3,0.0001,64,50,5.582310438156128,73
60,9.529e-05,1,0.1,64,100,8.126501560211182,27
60,5.237e-05,1,0.01,64,100,8.803688704967499,19
