Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
100,6.555e-02,2,0.01,256,100,3.295689582824707,132
100,4.884e-02,2,0.001,256,100,3.0722862482070923,54
100,6.544e-02,2,0.0001,256,100,3.3946744203567505,120
100,4.969e-02,3,0.1,256,100,3.3096523880958557,65
100,6.542e-02,3,0.01,256,100,3.599875569343567,118
100,6.537e-02,3,0.001,256,100,3.3699907064437866,98
100,7.076e-02,3,0.0001,256,100,3.7846315503120422,168
100,1.737e-02,1,0.1,512,10,1.756554365158081,14
100,5.359e-02,1,0.01,512,10,1.387790322303772,82
100,6.929e-02,1,0.001,512,10,1.5341481566429138,163
100,8.658e-02,1,0.0001,512,10,1.2962843775749207,192
100,6.545e-02,2,0.1,512,10,1.5815221667289734,121
100,6.541e-02,2,0.01,512,10,2.356200933456421,114
100,6.901e-02,2,0.001,512,10,1.9061535596847534,162
100,8.588e-02,2,0.0001,512,10,1.6029651165008545,191
100,5.047e-02,3,0.1,512,10,2.0719616413116455,75
100,6.541e-02,3,0.01,512,10,2.2387644052505493,113
100,7.563e-02,3,0.001,512,10,2.0163593888282776,176
100,8.160e-02,3,0.0001,512,10,1.9692357778549194,184
100,3.350e-02,1,0.1,512,25,1.6628042459487915,32
100,3.236e-02,1,0.01,512,25,1.6111931800842285,26
100,5.956e-02,1,0.001,512,25,1.6897323727607727,90
100,7.929e-02,1,0.0001,512,25,1.463836908340454,180
100,3.418e-02,2,0.1,512,25,1.9999028444290161,36
100,5.019e-02,2,0.01,512,25,1.9163766503334045,69
100,6.281e-02,2,0.001,512,25,1.7602943778038025,92
100,8.237e-02,2,0.0001,512,25,1.7495734691619873,188
100,6.537e-02,3,0.1,512,25,2.0308204293251038,96
100,4.812e-02,3,0.01,512,25,1.8809717893600464,44
100,5.760e-02,3,0.001,512,25,2.0480253100395203,87
100,8.226e-02,3,0.0001,512,25,2.0717111825942993,187
100,4.814e-02,1,0.1,512,50,1.6974624395370483,46
100,3.374e-02,1,0.01,512,50,1.7814877033233643,35
100,4.731e-02,1,0.001,512,50,1.8019322752952576,43
100,7.067e-02,1,0.0001,512,50,1.8857088685035706,166
100,6.547e-02,2,0.1,512,50,2.024836540222168,124
100,4.939e-02,2,0.01,512,50,2.0522627234458923,60
100,6.557e-02,2,0.001,512,50,1.961755096912384,134
100,8.174e-02,2,0.0001,512,50,1.952280342578888,185
100,6.538e-02,3,0.1,512,50,2.170198142528534,100
100,6.538e-02,3,0.01,512,50,2.2729235887527466,102
100,6.557e-02,3,0.001,512,50,2.222059428691864,135
100,8.324e-02,3,0.0001,512,50,2.2215608954429626,190
100,3.211e-02,1,0.1,512,100,2.087419033050537,23
